male_age,male_imprace,male_imprelig,male_date,male_go_out,male_sports,male_tvsports,male_exercise,male_dining,male_museums,male_art,male_hiking,male_gaming,male_clubbing,male_reading,male_tv,male_theater,male_movies,male_concerts,male_music,male_shopping,male_yoga,male_exphappy,male_attr1_1,male_sinc1_1,male_intel1_1,male_fun1_1,male_amb1_1,male_shar1_1,male_attr2_1,male_sinc2_1,male_intel2_1,male_fun2_1,male_amb2_1,male_shar2_1,male_attr3_1,male_sinc3_1,male_fun3_1,male_intel3_1,male_amb3_1,male_study_law,male_study_math,"male_study_social science, psychologist","male_study_medical science, pharmaceuticals, and bio tech",male_study_engineering,male_study_english/creative writing/ journalism,male_study_history/religion/philosophy,male_study_business/econ/finance,"male_study_education, academia",male_study_biological sciences/chemistry/physics,male_study_social work,male_study_undergrad/undecided,male_study_political science/international affairs,male_study_film,male_study_fine arts/arts administration,male_study_languages,male_study_architecture,male_study_other,male_race_black/african american,male_race_european/caucasian-american,male_race_latino/hispanic american,male_race_asian/pacific islander/asian-american,male_race_other,male_career_lawyer,male_career_academic/research,male_career_psychologist,male_career_doctor/medicine,male_career_engineer,male_career_creative arts/entertainment,male_career_banking/consulting/finance/marketing/business/ceo/entrepreneur/admin,male_career_real estate,male_career_international/humanitarian affairs,male_career_undecided,male_career_social work,male_career_speech pathology,male_career_politics,male_career_pro sports/athletics,male_career_other,male_career_journalism,male_career_architecture,male_goal_seemed like a fun night out,male_goal_to meet new people,male_goal_to get a date,male_goal_looking for a serious relationship,male_goal_to say i did it,male_goal_other,male_3_1sum,female_age,female_imprace,female_imprelig,female_date,female_go_out,female_sports,female_tvsports,female_exercise,female_dining,female_museums,female_art,female_hiking,female_gaming,female_clubbing,female_reading,female_tv,female_theater,female_movies,female_concerts,female_music,female_shopping,female_yoga,female_exphappy,female_attr1_1,female_sinc1_1,female_intel1_1,female_fun1_1,female_amb1_1,female_shar1_1,female_attr2_1,female_sinc2_1,female_intel2_1,female_fun2_1,female_amb2_1,female_shar2_1,female_attr3_1,female_sinc3_1,female_fun3_1,female_intel3_1,female_amb3_1,female_study_law,female_study_math,"female_study_social science, psychologist","female_study_medical science, pharmaceuticals, and bio tech",female_study_engineering,female_study_english/creative writing/ journalism,female_study_history/religion/philosophy,female_study_business/econ/finance,"female_study_education, academia",female_study_biological sciences/chemistry/physics,female_study_social work,female_study_undergrad/undecided,female_study_political science/international affairs,female_study_film,female_study_fine arts/arts administration,female_study_languages,female_study_architecture,female_study_other,female_race_black/african american,female_race_european/caucasian-american,female_race_latino/hispanic american,female_race_asian/pacific islander/asian-american,female_race_other,female_career_lawyer,female_career_academic/research,female_career_psychologist,female_career_doctor/medicine,female_career_engineer,female_career_creative arts/entertainment,female_career_banking/consulting/finance/marketing/business/ceo/entrepreneur/admin,female_career_real estate,female_career_international/humanitarian affairs,female_career_undecided,female_career_social work,female_career_speech pathology,female_career_politics,female_career_pro sports/athletics,female_career_other,female_career_journalism,female_career_architecture,female_goal_seemed like a fun night out,female_goal_to meet new people,female_goal_to get a date,female_goal_looking for a serious relationship,female_goal_to say i did it,female_goal_other,female_3_1sum,match
25.0,1.0,8.0,5.0,3.0,2.0,6.0,2.0,6.0,7.0,7.0,7.0,1.0,1.0,10.0,3.0,7.0,5.0,6.0,8.0,1.0,1.0,7.0,5.099999999999999,5.400000000000002,8.400000000000002,8.099999999999998,1.5,1.5,15.0,1.5,3.0,6.0,1.5,3.0,6.0,9.0,9.0,10.0,7.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,41.0,26.0,1.0,5.0,6.0,3.0,2.0,1.0,1.0,7.0,2.0,2.0,6.0,8.0,1.0,10.0,3.0,7.0,8.0,8.0,8.0,1.0,4.0,2.0,2.700000000000001,5.099999999999999,6.900000000000002,4.5,4.200000000000001,6.599999999999998,7.5,2.1000000000000005,2.3999999999999995,7.5,3.0,7.5,7.0,10.0,2.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,36.0,1.0
28.0,7.0,4.0,4.0,1.0,7.0,8.0,7.0,7.0,6.0,6.0,3.0,1.0,6.0,7.0,2.0,2.0,2.0,5.0,9.0,4.0,1.0,7.0,15.0,3.0,3.0,3.0,3.0,3.0,9.0,3.0,6.0,3.0,6.0,3.0,8.0,6.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,41.0,26.0,1.0,5.0,6.0,3.0,2.0,1.0,1.0,7.0,2.0,2.0,6.0,8.0,1.0,10.0,3.0,7.0,8.0,8.0,8.0,1.0,4.0,2.0,2.700000000000001,5.099999999999999,6.900000000000002,4.5,4.200000000000001,6.599999999999998,7.5,2.1000000000000005,2.3999999999999995,7.5,3.0,7.5,7.0,10.0,2.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,36.0,0.0
27.0,3.0,1.0,7.0,1.0,10.0,7.0,7.0,3.0,3.0,3.0,3.0,3.0,3.0,4.0,5.0,3.0,6.0,10.0,10.0,1.0,7.0,6.0,12.0,0.0,3.0,15.0,0.0,0.0,4.5,4.5,4.5,4.5,6.0,6.0,10.0,8.0,10.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,48.0,26.0,1.0,5.0,6.0,3.0,2.0,1.0,1.0,7.0,2.0,2.0,6.0,8.0,1.0,10.0,3.0,7.0,8.0,8.0,8.0,1.0,4.0,2.0,2.700000000000001,5.099999999999999,6.900000000000002,4.5,4.200000000000001,6.599999999999998,7.5,2.1000000000000005,2.3999999999999995,7.5,3.0,7.5,7.0,10.0,2.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,36.0,0.0
27.0,9.0,7.0,5.0,2.0,9.0,10.0,8.0,9.0,9.0,9.0,7.0,4.0,2.0,9.0,6.0,8.0,6.0,7.0,7.0,4.0,2.0,5.0,9.0,4.5,4.5,6.0,1.5,4.5,9.0,3.0,4.5,3.0,6.0,4.5,7.0,8.0,8.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,40.0,26.0,1.0,5.0,6.0,3.0,2.0,1.0,1.0,7.0,2.0,2.0,6.0,8.0,1.0,10.0,3.0,7.0,8.0,8.0,8.0,1.0,4.0,2.0,2.700000000000001,5.099999999999999,6.900000000000002,4.5,4.200000000000001,6.599999999999998,7.5,2.1000000000000005,2.3999999999999995,7.5,3.0,7.5,7.0,10.0,2.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,36.0,0.0
29.0,3.0,1.0,5.0,2.0,7.0,5.0,8.0,8.0,7.0,6.0,3.0,5.0,9.0,8.0,2.0,3.0,4.0,5.0,9.0,8.0,2.0,9.0,22.5,1.5,1.5,3.0,0.0,1.5,24.0,1.5,1.5,1.5,1.5,0.0,9.0,8.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,44.0,26.0,1.0,5.0,6.0,3.0,2.0,1.0,1.0,7.0,2.0,2.0,6.0,8.0,1.0,10.0,3.0,7.0,8.0,8.0,8.0,1.0,4.0,2.0,2.700000000000001,5.099999999999999,6.900000000000002,4.5,4.200000000000001,6.599999999999998,7.5,2.1000000000000005,2.3999999999999995,7.5,3.0,7.5,7.0,10.0,2.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,36.0,0.0
30.0,6.0,6.0,4.0,2.0,10.0,10.0,8.0,7.0,8.0,8.0,5.0,5.0,6.0,5.0,6.0,9.0,10.0,9.0,8.0,4.0,4.0,7.0,15.0,3.0,3.0,3.0,1.5,4.5,18.0,3.0,3.0,3.0,1.5,1.5,6.0,7.0,6.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,33.0,26.0,1.0,5.0,6.0,3.0,2.0,1.0,1.0,7.0,2.0,2.0,6.0,8.0,1.0,10.0,3.0,7.0,8.0,8.0,8.0,1.0,4.0,2.0,2.700000000000001,5.099999999999999,6.900000000000002,4.5,4.200000000000001,6.599999999999998,7.5,2.1000000000000005,2.3999999999999995,7.5,3.0,7.5,7.0,10.0,2.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,36.0,0.0
27.0,3.0,2.0,3.0,1.0,9.0,8.0,5.0,8.0,4.0,4.0,2.0,2.0,7.0,5.0,6.0,5.0,6.0,3.0,6.0,7.0,3.0,5.0,9.0,6.0,4.5,4.5,2.3999999999999995,3.6,9.0,3.0,3.0,4.5,7.5,3.0,8.0,9.0,9.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,43.0,26.0,1.0,5.0,6.0,3.0,2.0,1.0,1.0,7.0,2.0,2.0,6.0,8.0,1.0,10.0,3.0,7.0,8.0,8.0,8.0,1.0,4.0,2.0,2.700000000000001,5.099999999999999,6.900000000000002,4.5,4.200000000000001,6.599999999999998,7.5,2.1000000000000005,2.3999999999999995,7.5,3.0,7.5,7.0,10.0,2.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,36.0,0.0
25.0,10.0,7.0,5.0,2.0,4.0,1.0,4.0,10.0,5.0,6.0,7.0,7.0,3.0,3.0,9.0,7.0,9.0,5.0,6.0,9.0,5.0,5.0,9.0,3.0,4.5,6.0,4.5,3.0,9.0,3.0,6.0,3.0,6.0,3.0,6.0,10.0,8.0,9.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,43.0,26.0,1.0,5.0,6.0,3.0,2.0,1.0,1.0,7.0,2.0,2.0,6.0,8.0,1.0,10.0,3.0,7.0,8.0,8.0,8.0,1.0,4.0,2.0,2.700000000000001,5.099999999999999,6.900000000000002,4.5,4.200000000000001,6.599999999999998,7.5,2.1000000000000005,2.3999999999999995,7.5,3.0,7.5,7.0,10.0,2.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,36.0,0.0
26.0,3.0,2.0,5.0,1.0,7.0,9.0,6.0,6.0,3.0,3.0,1.0,7.0,8.0,6.0,8.0,5.0,8.0,7.0,8.0,6.0,2.0,6.0,7.5,6.0,3.0,6.0,4.5,3.0,6.0,7.5,6.0,6.0,3.0,1.5,7.0,8.0,8.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,37.0,26.0,1.0,5.0,6.0,3.0,2.0,1.0,1.0,7.0,2.0,2.0,6.0,8.0,1.0,10.0,3.0,7.0,8.0,8.0,8.0,1.0,4.0,2.0,2.700000000000001,5.099999999999999,6.900000000000002,4.5,4.200000000000001,6.599999999999998,7.5,2.1000000000000005,2.3999999999999995,7.5,3.0,7.5,7.0,10.0,2.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,36.0,0.0
29.0,3.0,2.0,5.0,2.0,9.0,5.0,10.0,5.0,4.0,4.0,2.0,1.0,8.0,7.0,3.0,3.0,8.0,5.0,8.0,5.0,2.0,6.0,7.5,4.5,6.0,6.0,3.0,3.0,7.5,3.0,3.0,4.5,9.0,3.0,6.0,7.0,7.0,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0,26.0,1.0,5.0,6.0,3.0,2.0,1.0,1.0,7.0,2.0,2.0,6.0,8.0,1.0,10.0,3.0,7.0,8.0,8.0,8.0,1.0,4.0,2.0,2.700000000000001,5.099999999999999,6.900000000000002,4.5,4.200000000000001,6.599999999999998,7.5,2.1000000000000005,2.3999999999999995,7.5,3.0,7.5,7.0,10.0,2.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,36.0,0.0
34.0,5.0,5.0,6.0,6.0,3.0,1.0,3.0,5.0,9.0,10.0,3.0,3.0,4.0,10.0,6.0,8.0,9.0,7.0,7.0,3.0,2.0,5.0,9.0,6.0,9.0,1.5,1.5,3.0,9.0,3.0,6.0,1.5,9.0,1.5,7.0,7.0,5.0,7.0,9.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,35.0,24.0,8.0,4.0,6.0,2.0,9.0,7.0,6.0,9.0,7.0,8.0,9.0,9.0,1.0,7.0,6.0,7.0,7.0,10.0,10.0,7.0,8.0,7.0,6.0,9.0,3.0,3.0,3.0,6.0,9.0,3.0,3.0,6.0,3.0,6.0,8.0,10.0,8.0,8.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,42.0,0.0
30.0,1.0,1.0,4.0,3.0,8.0,2.0,1.0,9.0,6.0,6.0,6.0,4.0,7.0,6.0,4.0,6.0,6.0,6.0,6.0,7.0,2.0,9.0,6.153615361536153,4.359435943594359,7.437743774377435,5.1275127512751295,1.794179417941794,5.1275127512751295,9.900000000000002,5.099999999999999,4.799999999999999,9.900000000000002,0.0,0.29999999999999993,7.0,7.0,9.0,8.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,39.0,24.0,8.0,4.0,6.0,2.0,9.0,7.0,6.0,9.0,7.0,8.0,9.0,9.0,1.0,7.0,6.0,7.0,7.0,10.0,10.0,7.0,8.0,7.0,6.0,9.0,3.0,3.0,3.0,6.0,9.0,3.0,3.0,6.0,3.0,6.0,8.0,10.0,8.0,8.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,42.0,0.0
23.0,1.0,1.0,6.0,2.0,3.0,3.0,9.0,10.0,4.0,5.0,8.0,6.0,9.0,7.0,5.0,5.0,8.0,7.0,5.0,8.0,5.0,7.0,7.5,6.0,6.0,6.0,1.5,3.0,6.0,7.5,4.5,9.0,1.5,1.5,5.0,7.0,8.0,8.0,3.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,31.0,24.0,8.0,4.0,6.0,2.0,9.0,7.0,6.0,9.0,7.0,8.0,9.0,9.0,1.0,7.0,6.0,7.0,7.0,10.0,10.0,7.0,8.0,7.0,6.0,9.0,3.0,3.0,3.0,6.0,9.0,3.0,3.0,6.0,3.0,6.0,8.0,10.0,8.0,8.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,42.0,0.0
27.0,6.0,2.0,4.0,2.0,9.0,7.0,9.0,9.0,4.0,3.0,3.0,5.0,1.0,9.0,5.0,4.0,7.0,5.0,6.0,8.0,1.0,6.0,7.5,7.5,7.5,4.5,3.0,0.0,7.5,3.0,7.5,6.0,4.5,1.5,8.0,8.0,8.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,42.0,24.0,8.0,4.0,6.0,2.0,9.0,7.0,6.0,9.0,7.0,8.0,9.0,9.0,1.0,7.0,6.0,7.0,7.0,10.0,10.0,7.0,8.0,7.0,6.0,9.0,3.0,3.0,3.0,6.0,9.0,3.0,3.0,6.0,3.0,6.0,8.0,10.0,8.0,8.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,42.0,1.0
30.0,1.0,1.0,2.0,1.0,7.0,3.0,3.0,9.0,9.0,10.0,8.0,4.0,8.0,8.0,1.0,5.0,7.0,9.0,10.0,5.0,5.0,8.0,9.47305269473053,3.15868413158684,4.736526347365265,6.314368563143687,3.15868413158684,3.15868413158684,6.0,6.0,6.0,4.5,4.5,3.0,8.0,2.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,37.0,24.0,8.0,4.0,6.0,2.0,9.0,7.0,6.0,9.0,7.0,8.0,9.0,9.0,1.0,7.0,6.0,7.0,7.0,10.0,10.0,7.0,8.0,7.0,6.0,9.0,3.0,3.0,3.0,6.0,9.0,3.0,3.0,6.0,3.0,6.0,8.0,10.0,8.0,8.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,42.0,0.0
27.0,4.0,6.0,4.0,1.0,6.0,6.0,4.0,8.0,9.0,9.0,7.0,6.0,8.0,9.0,4.0,6.0,7.0,10.0,10.0,8.0,6.0,5.0,4.200000000000001,5.400000000000002,5.099999999999999,4.799999999999999,4.5,6.0,3.9,6.0,4.200000000000001,6.0,3.9,6.0,6.0,8.0,9.0,8.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,41.0,24.0,8.0,4.0,6.0,2.0,9.0,7.0,6.0,9.0,7.0,8.0,9.0,9.0,1.0,7.0,6.0,7.0,7.0,10.0,10.0,7.0,8.0,7.0,6.0,9.0,3.0,3.0,3.0,6.0,9.0,3.0,3.0,6.0,3.0,6.0,8.0,10.0,8.0,8.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,42.0,0.0
27.0,6.0,3.0,4.0,1.0,6.0,7.0,8.0,8.0,5.0,5.0,3.0,4.0,8.0,5.0,6.0,3.0,3.0,7.0,8.0,7.0,2.0,8.0,9.0,4.5,6.0,7.5,1.5,1.5,6.0,7.5,7.5,3.0,4.5,1.5,7.0,7.0,8.0,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,34.0,24.0,8.0,4.0,6.0,2.0,9.0,7.0,6.0,9.0,7.0,8.0,9.0,9.0,1.0,7.0,6.0,7.0,7.0,10.0,10.0,7.0,8.0,7.0,6.0,9.0,3.0,3.0,3.0,6.0,9.0,3.0,3.0,6.0,3.0,6.0,8.0,10.0,8.0,8.0,8.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,42.0,0.0
